871, 56, 79
1054, 221, 108
1141, 271, 279
1262, 228, 489
1435, 189, 517
1435, 189, 517
1544, 258, 571
1635, 319, 490
1619, 303, 517
1555, 264, 641
1464, 223, 694
1372, 177, 626
1317, 179, 513
1282, 237, 388
1282, 237, 388
1292, 272, 320
1402, 210, 224
1613, 146, 75
1860, 230, -110
1997, 341, -426
1997, 421, -650
1950, 454, -539
1654, 425, -239
1085, 477, 66
1085, 477, 66
423, 539, 492
-47, 193, 840
-346, 9, 886
-467, 355, 903
-467, 355, 957
-,-,-
509, -75, -76
509, -75, -76
535, -169, -59
605, -222, 48
699, -339, 210
881, -356, 335
1118, -122, 277
1301, 260, 170
1301, 260, 170
1400, 479, 174
1508, 540, 232
1576, 530, 366
1630, 493, 490
1658, 419, 427
1622, 421, 343
1551, 414, 288
1459, 330, 250
1459, 330, 250
1389, 271, 142
1357, 292, 27
1367, 347, -48
1462, 376, -187
1680, 365, -386
1910, 414, -645
1997, 514, -859
1869, 639, -662
1487, 623, -249
1487, 623, -11
1076, 244, -11
657, -140, 162
157, 23, 846
-106, 261, 1113
-249, 434, 935
-192, 108, 748
-291, 49, 861
-291, 49, 861
-428, 68, 1282
-313, -15, 1191
-60, -162, 742
178, -15, 652
406, 69, 505
645, -1, 333
-,-,-
839, -112, -197
859, -184, -267
780, -29, -106
855, -109, -18
1062, -271, -26
1229, -127, 23
1339, 118, 132
1434, 257, 212
1488, 378, 318
1488, 378, 318
1557, 343, 552
1580, 275, 682
1568, 234, 602
1486, 298, 507
1379, 298, 444
1272, 276, 370
1192, 240, 250
1125, 291, 193
1125, 291, 193
1095, 287, 152
1126, 275, 107
1200, 259, 58
1314, 284, 57
1577, 304, -122
1873, 410, -440
1997, 428, -622
1997, 428, -622
1997, 472, -487
1843, 503, -314
1424, 517, -86
952, 190, 263
633, -50, 488
222, 248, 759
-46, 612, 822
-46, 612, 822
-181, 354, 724
-293, 107, 942
-388, -23, 1058
-389, -21, 1094
-,-,-
664, -89, -121
543, -15, 56
522, -38, 72
591, -192, -72
591, -192, -72
641, -162, -9
800, -20, 317
1076, 57, 228
1411, 239, 245
1644, 299, 97
1849, 303, 174
1849, 303, 174
1923, 236, 298
1900, 205, 439
1769, 284, 519
1649, 317, 433
1592, 274, 170
1522, 348, -32
1490, 393, -142
1549, 472, -215
1549, 472, -215
1688, 370, -376
1827, 402, -509
1885, 443, -676
1807, 506, -591
1492, 514, -256
1262, 419, 99
777, -141, 263
